Wythe,2011-2012,29613184,1007.56,77.37,Instruction
York,2011-2012,91250330,1383.15,106.21,Instruction
Alexandria,2010-2011,169486579,1210.91,98.71,Instruction
Bedford,2010-2011,5014990,806.01,65.70,Instruction
Bristol,2010-2011,18500322,1037.30,84.56,Instruction
Buena Vista,2010-2011,7935302,1193.28,97.27,Instruction
Charlottesville,2010-2011,52059301,1197.45,97.61,Instruction
Chesapeake,2010-2011,324918667,1462.22,119.19,Instruction
Colonial Heights,2010-2011,26149934,1501.92,122.43,Instruction
Covington,2010-2011,7709149,1293.26,105.42,Instruction
Danville,2010-2011,53880394,1251.43,102.01,Instruction
Emporia,2010-2011,6300085,1062.95,86.65,Instruction
Fairfax,2010-2011,29680104,1315.32,107.22,Instruction
Falls Church,2010-2011,25387289,2058.65,167.81,Instruction
Franklin,2010-2011,12147614,1415.48,115.38,Instruction
Fredericksburg,2010-2011,25925293,1067.50,87.02,Instruction
Galax,2010-2011,9332771,1325.30,108.03,Instruction
Hampton,2010-2011,170959313,1243.92,101.40,Instruction
Harrisonburg,2010-2011,43099523,881.13,71.82,Instruction
Hopewell,2010-2011,32930883,1457.70,118.82,Instruction
Lexington,2010-2011,4459178,633.23,51.62,Instruction
Lynchburg,2010-2011,69456073,919.12,74.92,Instruction
Manassas,2010-2011,63113929,1668.75,136.03,Instruction
Manassas Park,2010-2011,23953119,1678.21,136.80,Instruction
Martinsville,2010-2011,17560183,1270.54,103.57,Instruction
Newport News,2010-2011,231789073,1282.59,104.55,Instruction
Norfolk,2010-2011,263502167,1085.25,88.46,Instruction
Norton,2010-2011,6308627,1593.89,129.92,Instruction
Petersburg,2010-2011,35867470,1106.34,90.18,Instruction
Poquoson,2010-2011,15053951,1239.01,101.00,Instruction
Portsmouth,2010-2011,119657238,1252.50,102.10,Instruction
Radford,2010-2011,11366734,692.76,56.47,Instruction
Richmond,2010-2011,230804647,1130.21,92.13,Instruction
Roanoke,2010-2011,109497693,1128.47,91.99,Instruction
Salem,2010-2011,30962316,1248.38,101.76,Instruction
Staunton,2010-2011,22343713,940.95,76.70,Instruction
Suffolk,2010-2011,105155615,1243.19,101.34,Instruction
Virginia Beach,2010-2011,566822932,1294.13,105.49,Instruction
Waynesboro,2010-2011,22946933,1092.40,89.05,Instruction
Williamsburg,2010-2011,6351333,451.47,36.80,Instruction
Winchester,2010-2011,37802296,1442.67,117.60,Instruction
Accomack,2010-2011,36754465,1108.26,86.86,Instruction
Albemarle,2010-2011,120885750,1221.44,95.72,Instruction
Alleghany,2010-2011,20418437,1256.52,98.47,Instruction
Amelia,2010-2011,11356063,894.88,70.13,Instruction
Amherst,2010-2011,31967190,988.07,77.44,Instruction
Appomattox,2010-2011,14066468,939.46,73.63,Instruction
Arlington,2010-2011,295198012,1421.77,111.42,Instruction
Augusta,2010-2011,75866400,1028.70,80.62,Instruction
Bath,2010-2011,5890396,1245.06,97.58,Instruction
Bedford,2010-2011,59637297,868.39,68.06,Instruction
Bland,2010-2011,6226454,912.43,71.51,Instruction
Botetourt,2010-2011,36312357,1095.46,85.85,Instruction
Brunswick,2010-2011,17665595,1013.28,79.41,Instruction
